trial_id,condition,PC1,PC2
human_Group6_10.csv,human,1.8239918308546408,-0.34472946631136536
human_Group6_11.csv,human,-0.9474315246365855,3.0489855262836736
human_Group6_12.csv,human,-0.2077226495667928,3.6884227705120454
human_Group6_13.csv,human,0.03619533568665118,1.6803625460395288
human_Group6_14.csv,human,-0.11676618341981956,-0.8037595436554382
human_Group6_15.csv,human,-0.18454817637927157,2.1769556952047076
human_Group6_16.csv,human,-0.20823374319712717,0.5049338106702339
human_Group6_17.csv,human,0.4539936634841048,-0.887504927086474
human_Group6_18.csv,human,0.39535813391080743,2.8902669538606958
human_Group6_19.csv,human,-0.3101453756552096,-0.4995848590683052
human_Group6_2.csv,human,1.6773771459179778,-0.31804493543877904
human_Group6_20.csv,human,-0.22357229968706158,2.361721211501017
human_Group6_21.csv,human,-0.29141353013523125,1.686732425974096
human_Group6_22.csv,human,-0.3602046373700638,1.0884121862124159
human_Group6_23.csv,human,-0.5354877025802977,-0.6308321863568256
human_Group6_24.csv,human,-0.08385213093796406,0.3836317719568043
human_Group6_25.csv,human,0.6806948932465435,-0.33067493983340096
human_Group6_26.csv,human,-0.5232573632632486,2.5115387736030654
human_Group6_27.csv,human,0.3597451863497362,-1.2031048972571947
human_Group6_28.csv,human,-0.30167087032910084,1.7584885418501577
human_Group6_29.csv,human,-0.38866109990795683,1.0148403942894881
human_Group6_3.csv,human,1.0318458116918854,-0.5807924612774162
human_Group6_30.csv,human,0.5637409371086466,-1.0601867984033364
human_Group6_31.csv,human,-1.697271331242053,1.0421243038535224
human_Group6_32.csv,human,-0.9703495782970307,-0.15804764553468598
human_Group6_33.csv,human,0.18288236793392232,-0.1592367047683323
human_Group6_34.csv,human,-0.8817250823159731,1.3412831401366407
human_Group6_35.csv,human,-1.2179955477804687,-1.0278074303715754
human_Group6_36.csv,human,-1.1879849804459448,-1.006563065005274
human_Group6_37.csv,human,-0.33881509654154063,-1.4104058039238199
human_Group6_38.csv,human,-1.157316411662715,-0.6892893869094628
human_Group6_39.csv,human,-0.6194074370571241,-1.2777649061891854
human_Group6_4.csv,human,1.9031952014704467,-0.15968441102464526
human_Group6_40.csv,human,-1.7143122719280295,-0.09376280041218724
human_Group6_41.csv,human,-1.5833726352179376,-0.4990779456488302
human_Group6_42.csv,human,-1.5025255403061437,-0.5247455625569329
human_Group6_5.csv,human,2.232159125033354,-0.19574230966750053
human_Group6_6.csv,human,3.2303387036498616,0.3466578004830878
human_Group6_7.csv,human,2.433630102825931,-0.23849611166553325
